stock_name	yyyymmdd	final_price	start_price	high_price	low_price	trade_volume	KR_TREASURE_BOND_3Y
KODEX 200	2012-05-29	24705	24305	24715	24205	1238265	3.36
KODEX 200	2012-05-30	24555	24705	24715	24340	4136470	3.35
KODEX 200	2012-05-31	24505	24200	24505	24100	3535668	3.32
KODEX 200	2012-06-01	24435	24480	24505	24195	2476513	3.3
KODEX 200	2012-06-04	23825	23950	23950	23660	2491211	3.26
KODEX 200	2012-06-05	24065	23950	24135	23945	2987096	3.28
KODEX 200	2012-06-07	24685	24590	24775	24540	2401159	3.3
KODEX 200	2012-06-08	24555	24720	24790	24515	5796046	3.25
KODEX 200	2012-06-11	24980	24910	25015	24910	2359092	3.32
KODEX 200	2012-06-12	24795	24480	24850	24480	2334627	3.29
KODEX 200	2012-06-13	24885	24970	24975	24740	2317645	3.31
KODEX 200	2012-06-14	24965	24930	24965	24815	2294117	3.29
KODEX 200	2012-06-15	24820	25020	25030	24680	3021201	3.27
KODEX 200	2012-06-18	25270	25210	25435	25185	3050825	3.3
KODEX 200	2012-06-19	25280	25215	25305	25130	3829043	3.29
KODEX 200	2012-06-20	25415	25500	25525	25340	2056322	3.31
KODEX 200	2012-06-21	25210	25345	25385	25110	3230704	3.31
KODEX 200	2012-06-22	24515	24900	24990	24485	4561894	3.29
KODEX 200	2012-06-25	24175	24515	24520	24030	10142880	3.29
KODEX 200	2012-06-26	24055	24075	24200	24005	7416666	3.29
KODEX 200	2012-06-27	24075	24080	24140	23775	5564208	3.27
KODEX 200	2012-06-28	24100	24195	24230	23930	5968620	3.26
KODEX 200	2012-06-29	24595	24010	24595	23875	3769802	3.3
KODEX 200	2012-07-02	24560	24770	24800	24560	2523209	3.3
KODEX 200	2012-07-03	24755	24620	24835	24620	2008756	3.29
KODEX 200	2012-07-04	24875	24925	24970	24830	4350219	3.28
KODEX 200	2012-07-05	24835	24840	24900	24735	2639527	3.27
KODEX 200	2012-07-06	24575	24860	24905	24500	1768965	3.23
KODEX 200	2012-07-09	24290	24325	24405	24235	1214162	3.21
KODEX 200	2012-07-10	24190	24300	24425	24130	1772591	3.22
KODEX 200	2012-07-11	24140	24150	24180	24020	2414133	3.19
KODEX 200	2012-07-12	23675	24160	24215	23675	5424053	2.97
KODEX 200	2012-07-13	23975	23735	24100	23535	9413982	2.95
KODEX 200	2012-07-16	24045	24150	24150	23900	3122830	2.95
KODEX 200	2012-07-17	24105	23975	24355	23840	2220990	2.92
KODEX 200	2012-07-18	23790	24190	24230	23680	4425160	2.89
KODEX 200	2012-07-19	24145	24050	24300	24000	3817281	2.91
KODEX 200	2012-07-20	24175	24205	24270	24100	4325733	2.88
KODEX 200	2012-07-23	23715	23860	23900	23555	3823119	2.82
KODEX 200	2012-07-24	23780	23695	23810	23620	7259796	2.83
KODEX 200	2012-07-25	23490	23355	23705	23285	4195629	2.78
KODEX 200	2012-07-26	23640	23555	23720	23420	3746868	2.81
KODEX 200	2012-07-27	24340	24100	24340	24015	2770841	2.86
KODEX 200	2012-07-30	24555	24550	24630	24495	7042774	2.85
KODEX 200	2012-07-31	25075	24550	25385	24525	11091497	2.85
KODEX 200	2012-08-01	25090	24870	25200	24870	10055126	2.83
KODEX 200	2012-08-02	24940	25150	25160	24865	3557641	2.79
KODEX 200	2012-08-03	24605	24600	24845	24525	3261239	2.77
KODEX 200	2012-08-06	25115	25100	25285	25040	2941285	2.78
KODEX 200	2012-08-07	25165	25160	25230	25055	6311890	2.78
KODEX 200	2012-08-08	25395	25265	25660	25245	5995835	2.76
KODEX 200	2012-08-09	25940	25450	26065	25440	11663597	2.82
KODEX 200	2012-08-10	25995	25890	26050	25860	10330853	2.79
KODEX 200	2012-08-13	25805	25995	25995	25795	2499739	2.82
KODEX 200	2012-08-14	26110	25940	26170	25890	3879067	2.87
KODEX 200	2012-08-16	26120	26100	26180	26005	2529388	2.95
KODEX 200	2012-08-17	25950	26240	26245	25895	3662899	2.93
KODEX 200	2012-08-20	25920	25950	26000	25800	3253026	2.95
KODEX 200	2012-08-21	25865	25960	26150	25840	3951157	2.9
KODEX 200	2012-08-22	25720	25840	25925	25505	2388212	2.9
KODEX 200	2012-08-23	25815	25720	25845	25575	4455324	2.88
KODEX 200	2012-08-24	25490	25580	25585	25430	3339714	2.83
KODEX 200	2012-08-27	25395	25260	25515	25205	8514266	2.81
KODEX 200	2012-08-28	25335	25400	25500	25255	2027579	2.81
KODEX 200	2012-08-29	25480	25405	25500	25330	1312725	2.79
KODEX 200	2012-08-30	25145	25400	25430	25010	4562191	2.78
KODEX 200	2012-08-31	25075	25000	25205	24980	5276509	2.76
KODEX 200	2012-09-03	25160	25110	25340	24785	4087755	2.75
KODEX 200	2012-09-04	25075	25135	25230	25065	3867199	2.77
KODEX 200	2012-09-05	24605	24915	24950	24605	7472711	2.74
KODEX 200	2012-09-06	24705	24710	24840	24610	9222435	2.75
KODEX 200	2012-09-07	25445	25225	25465	25215	2384711	2.82
KODEX 200	2012-09-10	25395	25530	25580	25395	5504226	2.8
KODEX 200	2012-09-11	25285	25395	25395	25190	3692014	2.78
KODEX 200	2012-09-12	25730	25440	25790	25430	3699877	2.8
KODEX 200	2012-09-13	25750	25705	25790	25540	7134130	2.87
KODEX 200	2012-09-14	26560	26270	26645	26265	5616072	2.86
KODEX 200	2012-09-17	26460	26550	26615	26425	8926247	2.9
KODEX 200	2012-09-18	26465	26445	26520	26355	3967639	2.86
KODEX 200	2012-09-19	26530	26440	26645	26345	3016024	2.88
KODEX 200	2012-09-20	26305	26380	26490	26280	2656633	2.82
KODEX 200	2012-09-21	26390	26445	26500	26315	5423273	2.84
KODEX 200	2012-09-24	26400	26360	26425	26060	4203268	2.81
KODEX 200	2012-09-25	26305	26240	26415	26240	5433925	2.8
KODEX 200	2012-09-26	26070	26085	26160	25935	3993712	2.79
KODEX 200	2012-09-27	26265	25995	26295	25935	3160078	2.81
KODEX 200	2012-09-28	26310	26360	26380	26215	4876562	2.79
KODEX 200	2012-10-02	26285	26280	26380	26260	1581714	2.76
KODEX 200	2012-10-04	26240	26305	26335	26065	3327885	2.74
KODEX 200	2012-10-05	26260	26390	26465	26250	3129371	2.75
KODEX 200	2012-10-08	26080	26250	26260	26015	2492950	2.76
KODEX 200	2012-10-09	26095	26060	26245	26035	3649434	2.76
KODEX 200	2012-10-10	25590	25810	26075	25590	5511983	2.71
KODEX 200	2012-10-11	25360	25400	25575	25160	10093702	2.74
KODEX 200	2012-10-12	25290	25435	25455	25230	6949675	2.77
KODEX 200	2012-10-15	25205	25260	25395	25155	2679662	2.76
KODEX 200	2012-10-16	25465	25420	25490	25340	2720124	2.78
KODEX 200	2012-10-17	25630	25620	25805	25570	2736816	2.81
KODEX 200	2012-10-18	25780	25710	25810	25690	2599136	2.84
KODEX 200	2012-10-19	25575	25720	25780	25525	3492958	2.81
KODEX 200	2012-10-22	25460	25210	25510	25045	4205906	2.84
KODEX 200	2012-10-23	25255	25470	25520	25255	2953888	2.82
KODEX 200	2012-10-24	25040	25020	25185	24930	4741132	2.81
KODEX 200	2012-10-25	25200	24955	25200	24890	3928069	2.81
KODEX 200	2012-10-26	24765	25115	25165	24765	6041511	2.78
KODEX 200	2012-10-29	24830	24870	24960	24770	6410626	2.79
KODEX 200	2012-10-30	24885	24850	25145	24840	1923795	2.78
KODEX 200	2012-10-31	25100	25070	25170	24980	2571167	2.77
KODEX 200	2012-11-01	24840	24985	24985	24710	3152643	2.77
KODEX 200	2012-11-02	25135	25110	25185	25065	4982353	2.78
KODEX 200	2012-11-05	25005	25010	25105	24950	5118458	2.8
KODEX 200	2012-11-06	25280	25035	25295	25000	2594597	2.78
KODEX 200	2012-11-07	25415	25330	25415	25110	3444424	2.78
KODEX 200	2012-11-08	25015	25140	25165	24960	3873513	2.76
KODEX 200	2012-11-09	24870	24800	24945	24555	6403871	2.79
KODEX 200	2012-11-12	24855	24800	24895	24740	4362293	2.79
KODEX 200	2012-11-13	24715	24885	24900	24620	3683881	2.78
KODEX 200	2012-11-14	24820	24760	24820	24645	4551052	2.79
KODEX 200	2012-11-15	24510	24550	24565	24410	6881738	2.78
KODEX 200	2012-11-16	24375	24450	24525	24370	6577052	2.77
KODEX 200	2012-11-19	24635	24470	24750	24460	3846262	2.79
KODEX 200	2012-11-20	24835	24910	24910	24775	4173099	2.8
KODEX 200	2012-11-21	24760	24900	24955	24680	2404838	2.8
KODEX 200	2012-11-22	25005	24885	25075	24880	2229468	2.82
KODEX 200	2012-11-23	25185	25000	25185	24980	6260549	2.84
KODEX 200	2012-11-26	25145	25230	25275	25110	3376340	2.82
KODEX 200	2012-11-27	25395	25235	25455	25220	3078595	2.84
KODEX 200	2012-11-28	25250	25250	25295	25170	6551812	2.83
KODEX 200	2012-11-29	25520	25385	25555	25360	3260601	2.83
KODEX 200	2012-11-30	25555	25505	25670	25450	5006225	2.84
KODEX 200	2012-12-03	25590	25555	25690	25535	1877229	2.84
KODEX 200	2012-12-04	25520	25505	25550	25420	1574166	2.84
KODEX 200	2012-12-05	25695	25485	25745	25480	1757494	2.86
KODEX 200	2012-12-06	25755	25705	25835	25680	2757569	2.83
KODEX 200	2012-12-07	25905	25795	25960	25790	2135036	2.81
KODEX 200	2012-12-10	25945	25985	26080	25905	2374948	2.83
KODEX 200	2012-12-11	26025	25950	26025	25925	2411870	2.83
KODEX 200	2012-12-12	26215	26125	26215	26100	3080740	2.83
KODEX 200	2012-12-13	26500	26215	26530	26210	3596125	2.86
KODEX 200	2012-12-14	26590	26385	26630	26335	4692411	2.87
KODEX 200	2012-12-17	26330	26540	26590	26330	5678619	2.88
KODEX 200	2012-12-18	26455	26420	26490	26220	2636389	2.9
KODEX 200	2012-12-20	26450	26485	26615	26450	2935270	2.88
KODEX 200	2012-12-21	26215	26590	26590	26215	5482234	2.85
KODEX 200	2012-12-24	26320	26270	26350	26235	4249021	2.87
KODEX 200	2012-12-26	26345	26405	26590	26330	7421231	2.88
KODEX 200	2012-12-27	26480	26340	26505	26260	5466563	2.85
KODEX 200	2012-12-28	26610	26485	26680	26480	2933789	2.82
KODEX 200	2013-01-02	27130	26805	27175	26805	4360694	2.82
KODEX 200	2013-01-03	27035	27310	27380	27035	7896264	2.77
KODEX 200	2013-01-04	26870	27060	27080	26825	5112298	2.74
KODEX 200	2013-01-07	26885	26895	26930	26685	4449424	2.76
KODEX 200	2013-01-08	26600	26755	26860	26600	3925874	2.74
KODEX 200	2013-01-09	26500	26655	26765	26490	4889353	2.75
KODEX 200	2013-01-10	26735	26545	26800	26440	5232167	2.7
KODEX 200	2013-01-11	26585	26915	26935	26385	6958286	2.76
KODEX 200	2013-01-14	26720	26560	26750	26445	5201863	2.76
KODEX 200	2013-01-15	26445	26700	26895	26435	3522958	2.73
KODEX 200	2013-01-16	26255	26530	26600	26200	5092813	2.74
KODEX 200	2013-01-17	26300	26385	26425	26135	5191368	2.73
KODEX 200	2013-01-18	26405	26505	26545	26250	5325324	2.75
KODEX 200	2013-01-21	26400	26410	26530	26195	8758861	2.74
KODEX 200	2013-01-22	26530	26410	26580	26340	4483756	2.73
KODEX 200	2013-01-23	26320	26570	26695	26320	4331978	2.72
KODEX 200	2013-01-24	26080	26300	26350	26065	8952904	2.71
KODEX 200	2013-01-25	25795	26130	26150	25735	10984017	2.71
KODEX 200	2013-01-28	25755	25780	25830	25655	11273355	2.74
KODEX 200	2013-01-29	25975	25815	26015	25780	4855437	2.75
KODEX 200	2013-01-30	26090	26035	26175	25895	5443915	2.78
KODEX 200	2013-01-31	26040	26000	26065	25935	4094564	2.76
KODEX 200	2013-02-01	25990	26050	26175	25780	7385102	2.76
KODEX 200	2013-02-04	25925	26115	26150	25920	7814713	2.76
KODEX 200	2013-02-05	25705	25780	25805	25590	9688238	2.75
KODEX 200	2013-02-06	25675	25790	25800	25670	7016230	2.72
KODEX 200	2013-02-07	25670	25705	25845	25615	5756736	2.72
KODEX 200	2013-02-08	25945	25630	26030	25600	4378934	2.72
KODEX 200	2013-02-12	25900	25990	26045	25890	4843720	2.71
KODEX 200	2013-02-13	26415	26020	26415	25995	5318466	2.73
KODEX 200	2013-02-14	26500	26415	26580	26350	7163336	2.73
KODEX 200	2013-02-15	26445	26500	26520	26395	3645514	2.72
KODEX 200	2013-02-18	26435	26400	26520	26300	3914541	2.71
KODEX 200	2013-02-19	26510	26450	26595	26400	4295582	2.69
KODEX 200	2013-02-20	27080	26620	27090	26600	7311659	2.71
KODEX 200	2013-02-21	26955	26975	27045	26910	11334140	2.68
KODEX 200	2013-02-22	26995	26875	27175	26855	5682482	2.69
KODEX 200	2013-02-25	26890	27005	27085	26880	3493829	2.68
KODEX 200	2013-02-26	26770	26730	26850	26645	4684503	2.65
KODEX 200	2013-02-27	26795	26820	26885	26705	4153759	2.63
KODEX 200	2013-02-28	27060	26960	27185	26950	7621521	2.63
KODEX 200	2013-03-04	26825	27030	27105	26795	6734242	2.63
KODEX 200	2013-03-05	26905	26930	27165	26905	4371256	2.63
KODEX 200	2013-03-06	26890	27130	27195	26865	6907834	2.64
KODEX 200	2013-03-07	26680	26875	26930	26650	6498041	2.66
KODEX 200	2013-03-08	26665	26685	26765	26570	8086091	2.66
KODEX 200	2013-03-11	26630	26635	26740	26385	7406413	2.66
KODEX 200	2013-03-12	26405	26725	26745	26405	5801615	2.61
KODEX 200	2013-03-13	26505	26410	26565	26370	8343482	2.61
KODEX 200	2013-03-14	26590	26495	26590	26195	11047762	2.62
KODEX 200	2013-03-15	26325	26650	26685	26275	10276191	2.61
KODEX 200	2013-03-18	26095	26175	26270	26025	13282944	2.59
KODEX 200	2013-03-19	26190	26180	26365	26135	7729926	2.6
KODEX 200	2013-03-20	25965	26115	26165	25935	7134258	2.6
KODEX 200	2013-03-21	25790	26065	26085	25780	13329741	2.59
KODEX 200	2013-03-22	25735	25795	25835	25715	14002949	2.58
KODEX 200	2013-03-25	26175	25965	26275	25950	7590012	2.58
KODEX 200	2013-03-26	26240	26200	26350	26135	5824009	2.58
KODEX 200	2013-03-27	26425	26380	26500	26065	5578990	2.58
KODEX 200	2013-03-28	26455	26425	26490	26340	3419090	2.45
KODEX 200	2013-03-29	26560	26555	26735	26555	5883450	2.52
KODEX 200	2013-04-01	26485	26600	26610	26465	1571611	2.49
KODEX 200	2013-04-02	26260	26460	26520	26080	4363863	2.47
KODEX 200	2013-04-03	26200	26355	26355	26060	4547184	2.47
KODEX 200	2013-04-04	25865	26025	26040	25710	12932880	2.48
KODEX 200	2013-04-05	25460	25720	25800	25390	21173991	2.44
KODEX 200	2013-04-08	25480	25550	25640	25430	12499288	2.47
KODEX 200	2013-04-09	25455	25480	25725	25270	7502340	2.49
KODEX 200	2013-04-10	25620	25610	25755	25470	8008449	2.48
KODEX 200	2013-04-11	25845	25760	25845	25520	4653976	2.63
KODEX 200	2013-04-12	25350	25850	25885	25305	6347735	2.67
KODEX 200	2013-04-15	25405	25275	25510	25170	14626443	2.66
KODEX 200	2013-04-16	25340	25140	25500	25005	9185042	2.61
KODEX 200	2013-04-17	25340	25430	25515	25130	8714921	2.63
KODEX 200	2013-04-18	25000	25160	25295	25000	7145151	2.59
KODEX 200	2013-04-19	25085	24990	25175	24860	7791575	2.61
KODEX 200	2013-04-22	25305	25070	25355	24965	4395226	2.62
KODEX 200	2013-04-23	25235	25290	25305	25035	6040384	2.6
KODEX 200	2013-04-24	25430	25350	25495	25205	7054192	2.61
KODEX 200	2013-04-25	25570	25455	25595	25405	6746441	2.56
KODEX 200	2013-04-26	25535	25560	25605	25475	5495021	2.52
KODEX 200	2013-04-29	25265	25340	25350	25145	5427733	2.52
KODEX 200	2013-04-30	25590	25400	25660	25330	7634746	2.49
KODEX 200	2013-05-02	25450	25500	25580	25420	6637539	2.44
KODEX 200	2013-05-03	25560	25600	25625	25400	3896842	2.47
KODEX 200	2013-05-06	25470	25705	25860	25470	4514677	2.56
KODEX 200	2013-05-07	25425	25510	25525	25350	3746413	2.54
KODEX 200	2013-05-08	25400	25475	25560	25330	4067206	2.55
KODEX 200	2013-05-09	25765	25435	25820	25435	6920856	2.55
KODEX 200	2013-05-10	25240	25735	25735	25225	13011415	2.55
KODEX 200	2013-05-13	25320	25210	25320	25070	10411615	2.57
KODEX 200	2013-05-14	25620	25320	25695	25320	4928201	2.56
KODEX 200	2013-05-15	25625	25655	25665	25505	5818312	2.56
KODEX 200	2013-05-16	25850	25660	26005	25660	5797321	2.56
KODEX 200	2013-05-20	25850	25880	25945	25800	7423034	2.6
KODEX 200	2013-05-21	25835	25950	26080	25800	2816910	2.6
KODEX 200	2013-05-22	25990	25935	26100	25910	3391723	2.61
KODEX 200	2013-05-23	25640	25850	25920	25640	6598630	2.61
KODEX 200	2013-05-24	25680	25735	25785	25525	7856044	2.62
KODEX 200	2013-05-27	25800	25650	25895	25625	4000087	2.61
KODEX 200	2013-05-28	25895	25840	25975	25735	7238778	2.64
KODEX 200	2013-05-29	26095	25970	26200	25930	4124916	2.75
KODEX 200	2013-05-30	26115	26060	26215	26055	8634819	2.75
KODEX 200	2013-05-31	26135	26170	26310	26135	5311660	2.78
KODEX 200	2013-06-03	26040	26050	26130	26000	5077928	2.78
KODEX 200	2013-06-04	26000	26160	26160	25850	5745044	2.78
KODEX 200	2013-06-05	25645	25950	26025	25645	7413033	2.81
KODEX 200	2013-06-07	25100	25575	25900	25100	15090007	2.77
KODEX 200	2013-06-10	25225	25165	25250	25085	20260333	2.79
KODEX 200	2013-06-11	25045	25265	25270	24885	8484903	2.8
KODEX 200	2013-06-12	24835	24930	25050	24815	6798075	2.88
KODEX 200	2013-06-13	24495	24835	24840	24480	20192239	2.82
KODEX 200	2013-06-14	24515	24610	24690	24430	21993967	2.76
KODEX 200	2013-06-17	24495	24550	24710	24445	9818740	2.81
KODEX 200	2013-06-18	24690	24550	24690	24380	6024122	2.77
KODEX 200	2013-06-19	24570	24695	24720	24470	6948958	2.81
KODEX 200	2013-06-20	23980	24315	24320	23940	10164013	2.94
KODEX 200	2013-06-21	23615	23600	23660	23445	14651368	3.04
KODEX 200	2013-06-24	23390	23660	23660	23375	11509628	3.12
KODEX 200	2013-06-25	23220	23330	23575	23100	9978306	3.02
KODEX 200	2013-06-26	23150	23420	23425	23080	10295051	2.97
KODEX 200	2013-06-27	23855	23455	23900	23440	10083586	2.97
KODEX 200	2013-06-28	24170	23920	24310	23920	7207577	2.88
KODEX 200	2013-07-01	24150	23965	24225	23965	6993816	2.99
KODEX 200	2013-07-02	24130	24210	24275	24025	6681291	2.94
KODEX 200	2013-07-03	23690	24115	24150	23620	8929913	2.97
KODEX 200	2013-07-04	23840	23745	23910	23690	4680085	2.93
KODEX 200	2013-07-05	23770	24010	24115	23665	4411500	2.95
KODEX 200	2013-07-08	23540	23680	23875	23415	6818038	3
KODEX 200	2013-07-09	23740	23700	23760	23475	5696877	2.99
KODEX 200	2013-07-10	23560	23770	23795	23495	4410877	2.94
KODEX 200	2013-07-11	24380	23935	24415	23780	8868314	2.84
KODEX 200	2013-07-12	24230	24290	24360	24175	3361004	2.86
KODEX 200	2013-07-15	24290	24230	24415	23910	6880893	2.89
KODEX 200	2013-07-16	24190	24330	24355	24100	4606697	2.88
KODEX 200	2013-07-17	24425	24220	24595	24020	9111003	2.89
KODEX 200	2013-07-18	24240	24400	24400	24195	6190897	2.85
KODEX 200	2013-07-19	24215	24330	24360	24025	5731595	2.85
KODEX 200	2013-07-22	24290	24340	24560	24240	6384420	2.85
KODEX 200	2013-07-23	24630	24350	24700	24330	7324426	2.88
KODEX 200	2013-07-24	24725	24620	24750	24585	8798104	2.89
KODEX 200	2013-07-25	24725	24665	24825	24615	5660603	2.95
KODEX 200	2013-07-26	24770	24815	24855	24650	3264495	2.94
KODEX 200	2013-07-29	24690	24760	24805	24615	3541766	2.9
KODEX 200	2013-07-30	24835	24700	24860	24630	6188031	2.91
KODEX 200	2013-07-31	24775	24800	24870	24720	5063766	2.92
KODEX 200	2013-08-01	24800	24770	24945	24600	4233028	2.92
KODEX 200	2013-08-02	24920	24950	25060	24840	5273588	2.96
KODEX 200	2013-08-05	24785	24870	24950	24785	4952662	2.92
KODEX 200	2013-08-06	24550	24760	24760	24450	5860111	2.92
KODEX 200	2013-08-07	24200	24395	24460	24200	5650041	2.94
KODEX 200	2013-08-08	24255	24230	24440	24175	8245113	2.92
KODEX 200	2013-08-09	24265	24280	24320	24130	6086778	2.91
KODEX 200	2013-08-12	24310	24215	24415	24145	2896157	2.9
KODEX 200	2013-08-13	24660	24355	24685	24340	4345254	2.92
KODEX 200	2013-08-14	24835	24680	24855	24650	5415538	2.97
KODEX 200	2013-08-16	24775	24590	24940	24535	6016563	2.96
KODEX 200	2013-08-19	24785	24730	24785	24635	6259421	2.99
KODEX 200	2013-08-20	24415	24655	24890	24405	6359073	2.94
KODEX 200	2013-08-21	24125	24470	24485	24090	8094731	2.97
KODEX 200	2013-08-22	23930	23915	24040	23780	12826169	2.99
KODEX 200	2013-08-23	24215	24045	24290	23980	9433843	2.96
KODEX 200	2013-08-26	24480	24260	24550	24260	3830312	2.94
KODEX 200	2013-08-27	24445	24385	24585	24380	6390240	2.94
KODEX 200	2013-08-28	24510	24190	24510	24165	5800893	2.93
KODEX 200	2013-08-29	24880	24550	24950	24540	5645747	2.91
KODEX 200	2013-08-30	25075	24975	25090	24860	10153718	2.88
KODEX 200	2013-09-02	25045	25060	25205	25015	9354776	2.92
KODEX 200	2013-09-03	25150	25175	25280	25105	7372211	2.93
KODEX 200	2013-09-04	25130	25115	25210	24965	4852513	2.93
KODEX 200	2013-09-05	25415	25250	25480	25180	7541334	2.99
KODEX 200	2013-09-06	25490	25420	25595	25365	10301496	2.99
KODEX 200	2013-09-09	25715	25585	25775	25565	12535736	2.95
KODEX 200	2013-09-10	26010	25790	26010	25745	15295763	2.97
KODEX 200	2013-09-11	26095	26075	26150	25970	16430048	2.94
KODEX 200	2013-09-12	26125	26120	26410	26085	24158577	2.91
KODEX 200	2013-09-13	25985	26095	26220	25960	14426761	2.93
KODEX 200	2013-09-16	26275	26225	26410	26225	8808060	2.87
KODEX 200	2013-09-17	26140	26250	26250	26050	10230115	2.85
KODEX 200	2013-09-23	26195	26170	26380	25965	6318270	2.8
KODEX 200	2013-09-24	26175	26090	26245	26000	4819872	2.82
KODEX 200	2013-09-25	26015	26230	26240	25985	4432013	2.84
KODEX 200	2013-09-26	26265	25995	26265	25935	5701169	2.85
KODEX 200	2013-09-27	26295	26320	26330	26190	4759220	2.83
KODEX 200	2013-09-30	26075	26110	26225	25980	5042562	2.82
KODEX 200	2013-10-01	26110	26040	26305	26035	4103546	2.84
KODEX 200	2013-10-02	26115	26290	26310	26115	5010740	2.82
KODEX 200	2013-10-04	26075	26110	26190	25940	7362144	2.83
KODEX 200	2013-10-07	26075	26110	26195	26025	5558272	2.84
KODEX 200	2013-10-08	26235	26050	26235	25910	5791991	2.85
KODEX 200	2013-10-10	26160	26220	26325	26115	13490448	2.87
KODEX 200	2013-10-11	26610	26400	26655	26315	7949027	2.86
KODEX 200	2013-10-14	26575	26635	26670	26550	9089074	2.88
KODEX 200	2013-10-15	26790	26700	26935	26700	6969953	2.88
KODEX 200	2013-10-16	26810	26835	27010	26810	7767675	2.87
KODEX 200	2013-10-17	26950	27000	27065	26885	5542034	2.85
KODEX 200	2013-10-18	27055	27045	27085	26975	14780739	2.82
KODEX 200	2013-10-21	27085	27110	27165	27060	5665438	2.84
KODEX 200	2013-10-22	27085	27085	27105	26990	7582109	2.83
KODEX 200	2013-10-23	26785	27130	27185	26785	7338204	2.79
KODEX 200	2013-10-24	26870	26785	26870	26680	6671764	2.8
KODEX 200	2013-10-25	26670	26875	26875	26545	5220463	2.8
KODEX 200	2013-10-28	26900	26735	26910	26700	8272186	2.83
KODEX 200	2013-10-29	27000	26850	27055	26775	9560053	2.8
KODEX 200	2013-10-30	27105	27090	27110	26885	4888450	2.79
KODEX 200	2013-10-31	26700	26975	27015	26700	4795640	2.82
KODEX 200	2013-11-01	26770	26700	26805	26700	6045014	2.84
KODEX 200	2013-11-04	26565	26705	26715	26525	7220021	2.87
KODEX 200	2013-11-05	26415	26550	26605	26355	6416032	2.89
KODEX 200	2013-11-06	26435	26370	26530	26365	5158836	2.88
KODEX 200	2013-11-07	26235	26405	26425	26185	7420867	2.9
KODEX 200	2013-11-08	26045	26065	26170	26015	6704807	2.89
KODEX 200	2013-11-11	26030	26140	26145	25960	5969846	2.96
KODEX 200	2013-11-12	26210	26065	26295	26040	4328677	2.96
KODEX 200	2013-11-13	25725	26180	26180	25725	8024221	2.94
KODEX 200	2013-11-14	25855	25925	25995	25750	9594004	2.94
KODEX 200	2013-11-15	26375	26000	26405	25950	5334145	2.94
KODEX 200	2013-11-18	26430	26495	26530	26390	6428420	2.94
KODEX 200	2013-11-19	26735	26405	26845	26375	5468920	2.95
